Product,Demand_Forecast,Current_Inventory,Supply_Readiness,Lead_Time_Days,Confirmed_Orders,Year,Month,Week,Revenue_Status,Date
Truck Engine,1282,1867,1,10,1969,1989,4,17,0,4/30/1989
Bus Engine,1689,1791,1,10,1758,1989,4,16,0,4/23/1989
Bus Engine,2437,2874,0,11,622,1989,4,15,0,4/16/1989
Motorcycle Engine,1970,1497,1,10,2015,1989,4,14,1,4/9/1989
Motorcycle Engine,2974,2065,0,5,1431,1989,4,13,0,4/2/1989
Motorcycle Engine,2065,3212,1,8,1993,1989,3,12,1,3/26/1989
Truck Engine,1442,3028,1,11,1419,1989,3,11,0,3/19/1989
Bus Engine,1307,3171,0,3,2147,1989,3,10,0,3/12/1989
Truck Engine,2439,4966,0,5,2454,1989,3,9,1,3/5/1989
Truck Engine,1137,3449,0,4,1059,1989,2,8,1,2/26/1989
Motorcycle Engine,1757,4336,1,14,1665,1989,2,7,1,2/19/1989
Motorcycle Engine,1586,2988,0,10,1686,1989,2,6,0,2/12/1989
Truck Engine,2647,1730,1,8,795,1989,2,5,0,2/5/1989
Truck Engine,1789,4898,0,12,539,1989,1,4,0,1/29/1989
Motorcycle Engine,857,1563,1,13,1467,1989,1,3,0,1/22/1989
Motorcycle Engine,1663,3654,0,13,2260,1989,1,2,1,1/15/1989
Truck Engine,2389,2155,0,10,635,1989,1,1,0,1/8/1989
Motorcycle Engine,2322,4907,1,4,2325,1989,1,52,1,1/1/1989
Motorcycle Engine,1470,1542,1,13,2191,1988,12,51,0,12/25/1988
Truck Engine,2981,3406,0,8,1836,1988,12,50,1,12/18/1988
Truck Engine,1673,1662,1,9,1370,1988,12,49,1,12/11/1988
Bus Engine,2051,3482,0,10,1531,1988,12,48,0,12/4/1988
Truck Engine,2638,2866,1,11,1459,1988,11,47,0,11/27/1988
Motorcycle Engine,612,4139,1,7,1621,1988,11,46,1,11/20/1988
Truck Engine,1872,4292,0,13,963,1988,11,45,0,11/13/1988
Truck Engine,2261,3613,0,5,2451,1988,11,44,1,11/6/1988
Truck Engine,1497,2453,1,4,2259,1988,10,43,0,10/30/1988
Bus Engine,2021,1819,1,10,1511,1988,10,42,0,10/23/1988
Bus Engine,1860,2947,1,3,2458,1988,10,41,0,10/16/1988
Motorcycle Engine,1325,4148,1,12,2009,1988,10,40,0,10/9/1988
Bus Engine,1440,4534,0,8,1962,1988,10,39,0,10/2/1988
Truck Engine,694,4499,0,4,2084,1988,9,38,1,9/25/1988
Bus Engine,2500,3761,1,5,1563,1988,9,37,0,9/18/1988
Truck Engine,1436,2218,0,10,1600,1988,9,36,1,9/11/1988
Bus Engine,645,4263,1,3,2362,1988,9,35,1,9/4/1988
Bus Engine,2396,1014,1,8,2240,1988,8,34,1,8/28/1988
Bus Engine,2719,3289,1,5,599,1988,8,33,0,8/21/1988
Truck Engine,1069,2898,0,8,740,1988,8,32,1,8/14/1988
Bus Engine,1786,4667,1,5,2219,1988,8,31,1,8/7/1988
Truck Engine,1966,3503,0,13,701,1988,7,30,1,7/31/1988
Truck Engine,1638,3433,0,13,890,1988,7,29,1,7/24/1988
Motorcycle Engine,1247,3832,1,10,587,1988,7,28,1,7/17/1988
Bus Engine,1176,4876,0,7,589,1988,7,27,1,7/10/1988
Motorcycle Engine,1034,1050,1,6,2436,1988,7,26,0,7/3/1988
Motorcycle Engine,1817,3367,1,11,1880,1988,6,25,1,6/26/1988
Truck Engine,1065,3259,0,7,668,1988,6,24,1,6/19/1988
Bus Engine,2037,2573,1,14,611,1988,6,23,0,6/12/1988
Truck Engine,2726,4193,0,6,2104,1988,6,22,1,6/5/1988
Truck Engine,805,1579,0,10,960,1988,5,21,0,5/29/1988
Bus Engine,688,3365,0,10,2225,1988,5,20,0,5/22/1988
Truck Engine,1013,1756,1,10,1649,1988,5,19,1,5/15/1988
Bus Engine,1837,2062,0,6,1997,1988,5,18,1,5/8/1988
Bus Engine,1873,4537,1,3,1343,1988,5,17,0,5/1/1988
Truck Engine,2707,4838,1,4,1590,1988,4,16,0,4/24/1988
Truck Engine,1298,3965,0,6,892,1988,4,15,0,4/17/1988
Motorcycle Engine,2983,3805,0,12,1280,1988,4,14,0,4/10/1988
Truck Engine,2027,1556,1,4,1612,1988,4,13,1,4/3/1988
Bus Engine,1264,4655,0,13,727,1988,3,12,0,3/27/1988
Motorcycle Engine,2698,1405,0,12,1971,1988,3,11,0,3/20/1988
Bus Engine,938,2133,0,5,1239,1988,3,10,0,3/13/1988
Motorcycle Engine,2046,3089,1,11,2302,1988,3,9,1,3/6/1988
Truck Engine,2542,3631,0,11,1707,1988,2,8,0,2/28/1988
Truck Engine,2210,3230,1,13,1290,1988,2,7,0,2/21/1988
Truck Engine,572,3062,1,11,846,1988,2,6,1,2/14/1988
Bus Engine,2133,4413,0,9,2281,1988,2,5,1,2/7/1988
Motorcycle Engine,2408,3993,0,6,1266,1988,1,4,0,1/31/1988
Bus Engine,2737,4790,1,3,2326,1988,1,3,0,1/24/1988
Motorcycle Engine,2755,1550,1,5,2033,1988,1,2,0,1/17/1988
Truck Engine,1057,2152,0,10,1682,1988,1,1,1,1/10/1988
Bus Engine,2564,1065,1,6,2121,1988,1,53,1,1/3/1988
Truck Engine,1801,1846,0,12,1984,1987,12,52,0,12/27/1987
Bus Engine,2602,4156,1,12,1339,1987,12,51,0,12/20/1987
Truck Engine,1003,2011,0,4,909,1987,12,50,0,12/13/1987
Bus Engine,2920,2845,1,10,1027,1987,12,49,1,12/6/1987
Bus Engine,2908,3034,0,9,1201,1987,11,48,0,11/29/1987
Motorcycle Engine,2033,2325,0,13,2387,1987,11,47,0,11/22/1987
Truck Engine,2807,3084,1,12,1136,1987,11,46,1,11/15/1987
Motorcycle Engine,2015,1754,0,11,2254,1987,11,45,0,11/8/1987
Motorcycle Engine,782,4683,1,4,2236,1987,11,44,1,11/1/1987
Truck Engine,1586,1051,1,7,2342,1987,10,43,1,10/25/1987
Bus Engine,949,1660,1,8,1867,1987,10,42,0,10/18/1987
Motorcycle Engine,2664,2663,1,4,1119,1987,10,41,1,10/11/1987
Truck Engine,1339,1703,0,4,1798,1987,10,40,1,10/4/1987
Bus Engine,1258,2083,1,12,2373,1987,9,39,0,9/27/1987
Motorcycle Engine,2349,4935,1,6,1976,1987,9,38,1,9/20/1987
Motorcycle Engine,2096,3159,1,10,1233,1987,9,37,1,9/13/1987
Motorcycle Engine,2016,2543,0,13,2103,1987,9,36,0,9/6/1987
Bus Engine,1934,4035,1,7,864,1987,8,35,0,8/30/1987
Motorcycle Engine,2918,3074,0,11,2232,1987,8,34,0,8/23/1987
Bus Engine,1587,3271,0,6,2489,1987,8,33,0,8/16/1987
Motorcycle Engine,2880,2986,1,5,2354,1987,8,32,0,8/9/1987
Truck Engine,2094,1317,0,12,1030,1987,8,31,1,8/2/1987
Motorcycle Engine,2412,3344,1,10,1988,1987,7,30,1,7/26/1987
Truck Engine,2735,4084,0,3,914,1987,7,29,1,7/19/1987
Truck Engine,1526,2703,0,11,2135,1987,7,28,1,7/12/1987
Truck Engine,2862,4070,1,6,729,1987,7,27,1,7/5/1987
Bus Engine,2065,4555,0,13,2085,1987,6,26,0,6/28/1987
Truck Engine,680,4801,1,11,1077,1987,6,25,0,6/21/1987
Motorcycle Engine,1350,2020,0,10,1828,1987,6,24,0,6/14/1987
Bus Engine,1752,1640,1,5,2380,1987,6,23,0,6/7/1987
Truck Engine,2104,3317,1,5,1798,1987,5,22,1,5/31/1987
Bus Engine,2108,4866,1,11,773,1987,5,21,0,5/24/1987
Bus Engine,2479,3138,1,5,1927,1987,5,20,0,5/17/1987
Bus Engine,2560,3505,0,6,2323,1987,5,19,1,5/10/1987
Motorcycle Engine,739,2652,1,11,1209,1987,5,18,1,5/3/1987
Truck Engine,1213,4607,1,14,2084,1987,4,17,0,4/26/1987
Bus Engine,1297,4222,1,6,1804,1987,4,16,1,4/19/1987
Bus Engine,2438,3807,1,13,1852,1987,4,15,1,4/12/1987
Bus Engine,2173,4852,0,5,1579,1987,4,14,0,4/5/1987
Truck Engine,530,4803,1,9,1513,1987,3,13,1,3/29/1987
Bus Engine,1730,3481,0,8,1335,1987,3,12,0,3/22/1987
Bus Engine,588,2778,1,3,725,1987,3,11,1,3/15/1987
Motorcycle Engine,2359,2969,1,12,787,1987,3,10,1,3/8/1987
Truck Engine,1626,3961,1,10,1675,1987,3,9,1,3/1/1987
Motorcycle Engine,1717,2966,1,3,1114,1987,2,8,1,2/22/1987
Truck Engine,515,2770,1,6,1599,1987,2,7,0,2/15/1987
Truck Engine,1516,4818,1,8,2049,1987,2,6,1,2/8/1987
Truck Engine,2252,1244,0,8,2215,1987,2,5,0,2/1/1987
Motorcycle Engine,2380,1704,0,9,2054,1987,1,4,0,1/25/1987
Motorcycle Engine,1821,3952,1,13,1554,1987,1,3,1,1/18/1987
Motorcycle Engine,1887,1743,1,14,2153,1987,1,2,1,1/11/1987
Motorcycle Engine,2182,3116,1,7,1538,1987,1,1,0,1/4/1987
Bus Engine,683,4022,0,7,770,1986,12,52,1,12/28/1986
Bus Engine,1300,3428,1,6,1252,1986,12,51,1,12/21/1986
Bus Engine,1971,3438,0,8,1237,1986,12,50,0,12/14/1986
Truck Engine,2528,2817,0,9,1050,1986,12,49,1,12/7/1986
Bus Engine,2992,1783,0,12,1774,1986,11,48,0,11/30/1986
Truck Engine,1390,3259,0,12,1670,1986,11,47,1,11/23/1986
Motorcycle Engine,2972,4489,0,3,2209,1986,11,46,1,11/16/1986
Truck Engine,1693,1018,1,11,2224,1986,11,45,1,11/9/1986
Truck Engine,2179,4371,0,10,1539,1986,11,44,1,11/2/1986
Bus Engine,2023,1988,0,9,532,1986,10,43,1,10/26/1986
Motorcycle Engine,2936,4294,1,11,1397,1986,10,42,1,10/19/1986
Motorcycle Engine,2865,4843,1,5,1469,1986,10,41,0,10/12/1986
Bus Engine,1274,1369,0,12,1341,1986,10,40,0,10/5/1986
Motorcycle Engine,1782,3830,1,6,1507,1986,9,39,1,9/28/1986
Motorcycle Engine,1462,2255,1,9,1393,1986,9,38,1,9/21/1986
Motorcycle Engine,1420,4705,1,8,700,1986,9,37,0,9/14/1986
Bus Engine,2574,3490,0,4,1930,1986,9,36,0,9/7/1986
Motorcycle Engine,2285,1692,0,4,1962,1986,8,35,0,8/31/1986
Truck Engine,842,4606,1,12,2385,1986,8,34,1,8/24/1986
Truck Engine,2020,4524,1,9,1981,1986,8,33,1,8/17/1986
Motorcycle Engine,2917,2062,0,11,2235,1986,8,32,1,8/10/1986
Bus Engine,1899,1849,0,13,2194,1986,8,31,0,8/3/1986
Bus Engine,1418,1424,1,14,2095,1986,7,30,0,7/27/1986
Bus Engine,2357,2646,0,11,1551,1986,7,29,1,7/20/1986
Motorcycle Engine,978,2215,0,9,2059,1986,7,28,0,7/13/1986
Motorcycle Engine,1950,4252,1,13,595,1986,7,27,1,7/6/1986
Truck Engine,1883,1610,1,10,1324,1986,6,26,1,6/29/1986
Bus Engine,1987,2341,0,12,2213,1986,6,25,0,6/22/1986
Truck Engine,2578,1022,0,5,817,1986,6,24,1,6/15/1986
Truck Engine,1304,1678,0,3,1755,1986,6,23,0,6/8/1986
Bus Engine,1750,1384,1,9,1787,1986,6,22,0,6/1/1986
Motorcycle Engine,1367,1611,1,10,2080,1986,5,21,1,5/25/1986
Motorcycle Engine,1675,3193,1,4,1811,1986,5,20,1,5/18/1986
Truck Engine,1242,1064,1,11,648,1986,5,19,0,5/11/1986
Truck Engine,1878,2268,0,6,1544,1986,5,18,1,5/4/1986
Truck Engine,2966,3288,1,12,1271,1986,4,17,0,4/27/1986
Truck Engine,1485,2157,1,13,2081,1986,4,16,1,4/20/1986
Bus Engine,2980,2631,0,11,1144,1986,4,15,0,4/13/1986
Truck Engine,2592,2629,1,5,2229,1986,4,14,0,4/6/1986
Truck Engine,1515,4719,0,10,1525,1986,3,13,1,3/30/1986
Motorcycle Engine,2630,2149,1,13,1288,1986,3,12,1,3/23/1986
Motorcycle Engine,1220,2466,0,4,2286,1986,3,11,0,3/16/1986
Motorcycle Engine,2311,1929,0,5,656,1986,3,10,0,3/9/1986
Bus Engine,1977,3392,0,3,998,1986,3,9,0,3/2/1986
Bus Engine,1669,2445,1,7,1844,1986,2,8,0,2/23/1986
Motorcycle Engine,2845,2656,0,6,860,1986,2,7,1,2/16/1986
Motorcycle Engine,1113,3505,1,3,2101,1986,2,6,1,2/9/1986
Truck Engine,2687,4272,1,12,1809,1986,2,5,1,2/2/1986
Truck Engine,2316,1284,1,11,1647,1986,1,4,0,1/26/1986
Bus Engine,1839,1888,1,8,2097,1986,1,3,1,1/19/1986
Bus Engine,1058,2027,1,8,989,1986,1,2,0,1/12/1986
Truck Engine,2159,1725,1,13,1621,1986,1,1,0,1/5/1986
Motorcycle Engine,2259,2801,0,4,2177,1985,12,52,1,12/29/1985
Truck Engine,549,4406,0,9,1623,1985,12,51,1,12/22/1985
Bus Engine,1763,2238,1,14,1829,1985,12,50,0,12/15/1985
Bus Engine,1575,1089,1,14,1610,1985,12,49,0,12/8/1985
Truck Engine,2749,1667,1,11,690,1985,12,48,1,12/1/1985
Truck Engine,2635,1864,1,8,2367,1985,11,47,0,11/24/1985
Truck Engine,1046,2725,1,13,1357,1985,11,46,1,11/17/1985
Bus Engine,1955,3111,0,10,2002,1985,11,45,1,11/10/1985
Motorcycle Engine,2622,3847,0,14,2388,1985,11,44,0,11/3/1985
Truck Engine,2496,3145,1,7,1934,1985,10,43,0,10/27/1985
Bus Engine,1416,1788,1,4,1381,1985,10,42,0,10/20/1985
Bus Engine,1572,2579,0,6,1630,1985,10,41,0,10/13/1985
Bus Engine,2844,4221,1,14,984,1985,10,40,0,10/6/1985
Truck Engine,1315,4320,1,3,2402,1985,9,39,1,9/29/1985
Truck Engine,1992,2670,1,3,1973,1985,9,38,1,9/22/1985
Motorcycle Engine,2412,4011,0,8,1788,1985,9,37,1,9/15/1985
Bus Engine,2077,3347,0,4,1159,1985,9,36,1,9/8/1985
Truck Engine,1370,4197,1,8,1196,1985,9,35,0,9/1/1985
Bus Engine,2931,4729,0,3,1470,1985,8,34,1,8/25/1985
Bus Engine,2270,1696,0,13,2111,1985,8,33,0,8/18/1985
Motorcycle Engine,2813,4778,1,12,2420,1985,8,32,0,8/11/1985
Truck Engine,1083,4530,0,5,1364,1985,8,31,0,8/4/1985
Truck Engine,2908,3449,0,11,756,1985,7,30,0,7/28/1985
Bus Engine,1946,4793,0,4,1217,1985,7,29,0,7/21/1985
Bus Engine,1201,3996,0,10,2035,1985,7,28,1,7/14/1985
Motorcycle Engine,2480,2257,0,8,855,1985,7,27,0,7/7/1985
Motorcycle Engine,2994,1536,0,14,1308,1985,6,26,0,6/30/1985
Motorcycle Engine,1229,1404,1,8,1259,1985,6,25,1,6/23/1985
Motorcycle Engine,789,4666,1,9,2010,1985,6,24,1,6/16/1985
Motorcycle Engine,2395,1132,1,7,978,1985,6,23,1,6/9/1985
Motorcycle Engine,1073,3342,0,14,1316,1985,6,22,0,6/2/1985
Bus Engine,2468,1278,1,13,1814,1985,5,21,0,5/26/1985
Motorcycle Engine,2017,3962,0,6,2364,1985,5,20,0,5/19/1985
Bus Engine,1001,2861,0,8,530,1985,5,19,0,5/12/1985
Bus Engine,2421,4450,1,10,1580,1985,5,18,1,5/5/1985
Truck Engine,1208,3976,0,6,723,1985,4,17,1,4/28/1985
Bus Engine,1860,1057,1,7,1599,1985,4,16,1,4/21/1985
Bus Engine,1065,4652,0,9,880,1985,4,15,1,4/14/1985
Motorcycle Engine,2502,3789,1,8,1779,1985,4,14,1,4/7/1985
Bus Engine,535,4100,1,6,1123,1985,3,13,1,3/31/1985
Motorcycle Engine,546,4515,1,6,2329,1985,3,12,0,3/24/1985
Motorcycle Engine,2420,1767,1,12,2478,1985,3,11,0,3/17/1985
Motorcycle Engine,1878,2223,0,6,675,1985,3,10,1,3/10/1985
Truck Engine,2349,1644,1,3,912,1985,3,9,1,3/3/1985
Motorcycle Engine,1062,4317,0,7,2473,1985,2,8,1,2/24/1985
Bus Engine,2821,2850,1,10,1309,1985,2,7,1,2/17/1985
Motorcycle Engine,1940,1726,1,9,1015,1985,2,6,0,2/10/1985
Motorcycle Engine,1446,2216,1,7,724,1985,2,5,0,2/3/1985
Motorcycle Engine,2102,1804,0,5,1672,1985,1,4,0,1/27/1985
Truck Engine,1874,1740,1,13,1920,1985,1,3,1,1/20/1985
Bus Engine,2432,1760,1,3,948,1985,1,2,1,1/13/1985
Truck Engine,2140,2594,0,9,1124,1985,1,1,1,1/6/1985
Bus Engine,2588,3617,1,13,2270,1984,12,52,0,12/30/1984
Truck Engine,595,2302,0,5,904,1984,12,51,0,12/23/1984
Bus Engine,2347,2844,1,6,1512,1984,12,50,0,12/16/1984
Truck Engine,688,4483,1,7,1098,1984,12,49,1,12/9/1984
Motorcycle Engine,1231,1342,1,14,947,1984,12,48,0,12/2/1984
Truck Engine,1555,1155,0,10,1813,1984,11,47,0,11/25/1984
Truck Engine,2075,2591,1,9,866,1984,11,46,1,11/18/1984
Motorcycle Engine,2923,2424,1,11,649,1984,11,45,0,11/11/1984
Motorcycle Engine,1335,2470,1,13,1605,1984,11,44,1,11/4/1984
Bus Engine,848,4697,0,5,1154,1984,10,43,1,10/28/1984
Bus Engine,1946,4054,0,13,1744,1984,10,42,1,10/21/1984
Bus Engine,1723,1429,0,12,1837,1984,10,41,0,10/14/1984
Truck Engine,2629,4053,0,3,632,1984,10,40,0,10/7/1984
Bus Engine,670,4561,0,3,2487,1984,9,39,1,9/30/1984
Truck Engine,767,3254,0,14,1806,1984,9,38,0,9/23/1984
Truck Engine,1999,2138,1,12,2333,1984,9,37,1,9/16/1984
Bus Engine,1735,3375,1,3,664,1984,9,36,0,9/9/1984
Bus Engine,1790,4332,1,4,1733,1984,9,35,1,9/2/1984
Truck Engine,2033,1952,1,4,2219,1984,8,34,1,8/26/1984
Motorcycle Engine,2312,4602,1,9,2363,1984,8,33,0,8/19/1984
Motorcycle Engine,2381,4001,0,11,2425,1984,8,32,1,8/12/1984
Truck Engine,2253,2376,0,10,694,1984,8,31,1,8/5/1984
Bus Engine,2413,3033,0,6,663,1984,7,30,1,7/29/1984
Truck Engine,1839,3989,1,4,980,1984,7,29,1,7/22/1984
Truck Engine,1701,1959,0,5,1491,1984,7,28,1,7/15/1984
Bus Engine,2982,2704,1,12,1084,1984,7,27,0,7/8/1984
Motorcycle Engine,1271,4887,0,7,1544,1984,7,26,0,7/1/1984
Truck Engine,604,3944,1,11,1041,1984,6,25,1,6/24/1984
Motorcycle Engine,2236,3485,0,10,795,1984,6,24,0,6/17/1984
Motorcycle Engine,2423,4500,1,14,1014,1984,6,23,1,6/10/1984
Bus Engine,2795,2306,0,5,1351,1984,6,22,1,6/3/1984
Truck Engine,1875,1373,1,11,951,1984,5,21,1,5/27/1984
Truck Engine,608,4744,0,12,1331,1984,5,20,1,5/20/1984
Motorcycle Engine,1197,3983,1,5,1755,1984,5,19,1,5/13/1984
Motorcycle Engine,2194,3299,1,12,1202,1984,5,18,0,5/6/1984
Bus Engine,1814,3941,1,14,1343,1984,4,17,0,4/29/1984
Motorcycle Engine,1574,3231,1,10,1484,1984,4,16,0,4/22/1984
Bus Engine,1570,1705,0,3,2054,1984,4,15,0,4/15/1984
Truck Engine,1321,4049,0,6,2426,1984,4,14,0,4/8/1984
Bus Engine,2772,2677,0,6,1676,1984,4,13,0,4/1/1984
Motorcycle Engine,2040,3128,1,8,1127,1984,3,12,1,3/25/1984
Truck Engine,2695,3969,0,14,1110,1984,3,11,0,3/18/1984
Bus Engine,1393,3935,1,14,1819,1984,3,10,1,3/11/1984
Truck Engine,2381,3386,0,4,647,1984,3,9,1,3/4/1984
Bus Engine,2377,1052,1,9,908,1984,2,8,0,2/26/1984
Motorcycle Engine,1293,3135,0,7,996,1984,2,7,0,2/19/1984
Motorcycle Engine,1056,4769,1,12,2052,1984,2,6,1,2/12/1984
Truck Engine,1347,3745,1,8,1143,1984,2,5,1,2/5/1984
Truck Engine,1162,3054,0,13,934,1984,1,4,1,1/29/1984
Truck Engine,1522,1995,0,8,1741,1984,1,3,1,1/22/1984
Bus Engine,2457,3367,0,14,1167,1984,1,2,1,1/15/1984
Motorcycle Engine,1694,2137,1,13,1173,1984,1,1,0,1/8/1984
Truck Engine,1254,2360,1,8,977,1984,1,52,0,1/1/1984
Truck Engine,2800,2877,1,12,2317,1983,12,51,1,12/25/1983
Truck Engine,1278,1765,0,14,1741,1983,12,50,1,12/18/1983
Bus Engine,1884,4207,1,10,2453,1983,12,49,1,12/11/1983
Truck Engine,1195,3662,0,12,667,1983,12,48,1,12/4/1983
Truck Engine,1222,2007,1,6,2436,1983,11,47,1,11/27/1983
Bus Engine,737,3964,0,12,737,1983,11,46,1,11/20/1983
Bus Engine,2575,4758,1,10,594,1983,11,45,1,11/13/1983
Truck Engine,1908,3849,1,11,1739,1983,11,44,1,11/6/1983
Truck Engine,1509,3169,0,6,2301,1983,10,43,0,10/30/1983
Bus Engine,1873,1352,1,3,614,1983,10,42,1,10/23/1983
Motorcycle Engine,1905,3967,1,5,1427,1983,10,41,1,10/16/1983
Bus Engine,2568,1689,0,3,728,1983,10,40,0,10/9/1983
Motorcycle Engine,2796,1544,1,9,1682,1983,10,39,1,10/2/1983
Truck Engine,1220,4129,0,14,1217,1983,9,38,1,9/25/1983
Truck Engine,2066,1363,0,3,1928,1983,9,37,1,9/18/1983
Motorcycle Engine,2215,3758,1,13,2352,1983,9,36,1,9/11/1983
Bus Engine,1729,4527,1,6,1913,1983,9,35,0,9/4/1983
Truck Engine,1775,4627,1,3,1591,1983,8,34,1,8/28/1983
Motorcycle Engine,2669,3735,0,4,1482,1983,8,33,1,8/21/1983
Bus Engine,512,3380,1,13,2163,1983,8,32,1,8/14/1983
Motorcycle Engine,1101,3269,0,3,650,1983,8,31,0,8/7/1983
Bus Engine,526,3258,1,7,926,1983,7,30,1,7/31/1983
Bus Engine,2494,2696,1,9,2009,1983,7,29,1,7/24/1983
Bus Engine,2791,3895,0,5,1651,1983,7,28,0,7/17/1983
Bus Engine,2112,4814,1,10,2064,1983,7,27,0,7/10/1983
Motorcycle Engine,2578,1087,1,7,1300,1983,7,26,0,7/3/1983
Motorcycle Engine,1608,1687,1,7,2284,1983,6,25,0,6/26/1983
Motorcycle Engine,2750,1247,1,7,1583,1983,6,24,1,6/19/1983
Motorcycle Engine,595,3922,1,10,1936,1983,6,23,0,6/12/1983
Motorcycle Engine,1354,4073,0,4,2124,1983,6,22,0,6/5/1983
Bus Engine,2486,4759,1,4,776,1983,5,21,0,5/29/1983
Truck Engine,1611,2361,0,14,1258,1983,5,20,1,5/22/1983
Truck Engine,803,4286,1,10,1060,1983,5,19,0,5/15/1983
Motorcycle Engine,2847,1598,1,11,903,1983,5,18,1,5/8/1983
Motorcycle Engine,1981,3735,0,13,2015,1983,5,17,1,5/1/1983
Truck Engine,1808,4257,1,14,1949,1983,4,16,0,4/24/1983
Bus Engine,1504,2159,1,12,2119,1983,4,15,1,4/17/1983
Motorcycle Engine,1586,4064,0,12,531,1983,4,14,0,4/10/1983
Bus Engine,1869,4064,0,4,1177,1983,4,13,0,4/3/1983
Truck Engine,2893,4966,1,6,2343,1983,3,12,1,3/27/1983
Truck Engine,2613,2826,0,10,617,1983,3,11,1,3/20/1983
Motorcycle Engine,1279,2800,0,4,1725,1983,3,10,1,3/13/1983
Bus Engine,1956,1352,0,6,1466,1983,3,9,1,3/6/1983
Motorcycle Engine,2185,3332,0,12,1446,1983,2,8,0,2/27/1983
Truck Engine,2255,3343,1,3,540,1983,2,7,1,2/20/1983
Bus Engine,2807,2295,1,4,1611,1983,2,6,1,2/13/1983
Motorcycle Engine,2355,2887,0,9,2132,1983,2,5,1,2/6/1983
Motorcycle Engine,2401,4271,1,3,2112,1983,1,4,1,1/30/1983
Motorcycle Engine,2233,2563,0,14,533,1983,1,3,0,1/23/1983
Truck Engine,1831,4727,1,3,2293,1983,1,2,0,1/16/1983
Motorcycle Engine,1118,1986,1,4,1085,1983,1,1,1,1/9/1983
Bus Engine,748,4809,0,6,1532,1983,1,52,1,1/2/1983
Motorcycle Engine,1260,3070,0,9,1871,1982,12,51,0,12/26/1982
Truck Engine,1327,3809,1,6,2428,1982,12,50,0,12/19/1982
Motorcycle Engine,2350,2866,1,7,2108,1982,12,49,0,12/12/1982
Truck Engine,1939,2982,1,6,1636,1982,12,48,0,12/5/1982
Truck Engine,1744,2739,0,6,2266,1982,11,47,1,11/28/1982
Bus Engine,1019,3455,1,11,1346,1982,11,46,1,11/21/1982
Bus Engine,977,2141,0,8,1551,1982,11,45,0,11/14/1982
Motorcycle Engine,539,2921,0,14,1550,1982,11,44,0,11/7/1982
Truck Engine,1914,1703,0,5,2448,1982,10,43,1,10/31/1982
Truck Engine,2296,4030,1,8,678,1982,10,42,1,10/24/1982
Bus Engine,2238,3076,0,9,1822,1982,10,41,0,10/17/1982
Bus Engine,1333,1568,1,9,2268,1982,10,40,1,10/10/1982
Motorcycle Engine,1596,4756,0,10,1387,1982,10,39,0,10/3/1982
Truck Engine,2917,1397,1,6,1350,1982,9,38,1,9/26/1982
Bus Engine,1689,2959,1,3,1780,1982,9,37,1,9/19/1982
Motorcycle Engine,2266,4051,0,8,1372,1982,9,36,0,9/12/1982
Truck Engine,1448,4455,0,10,1584,1982,9,35,1,9/5/1982
Truck Engine,2015,1525,1,7,1485,1982,8,34,0,8/29/1982
Bus Engine,934,2565,1,5,1108,1982,8,33,1,8/22/1982
Motorcycle Engine,2526,3912,0,6,770,1982,8,32,0,8/15/1982
Bus Engine,1362,2109,0,10,582,1982,8,31,0,8/8/1982
Motorcycle Engine,733,3852,1,8,1433,1982,8,30,0,8/1/1982
Truck Engine,2921,1552,1,7,1129,1982,7,29,1,7/25/1982
Motorcycle Engine,681,2471,0,11,1489,1982,7,28,0,7/18/1982
Motorcycle Engine,1937,3137,1,12,1118,1982,7,27,0,7/11/1982
Motorcycle Engine,2117,1835,0,5,1581,1982,7,26,1,7/4/1982
Motorcycle Engine,2267,1389,0,9,2327,1982,6,25,1,6/27/1982
Motorcycle Engine,2278,1965,0,11,2355,1982,6,24,0,6/20/1982
Bus Engine,1478,3718,0,13,2325,1982,6,23,0,6/13/1982
Motorcycle Engine,585,2424,1,13,899,1982,6,22,1,6/6/1982
Motorcycle Engine,1349,4894,0,14,2128,1982,5,21,1,5/30/1982
Truck Engine,1720,1288,0,6,1773,1982,5,20,1,5/23/1982
Motorcycle Engine,1121,3748,1,12,1481,1982,5,19,0,5/16/1982
Truck Engine,2767,4768,1,12,2253,1982,5,18,1,5/9/1982
Bus Engine,2841,4015,0,5,1000,1982,5,17,0,5/2/1982
Bus Engine,948,1371,0,3,2272,1982,4,16,0,4/25/1982
Motorcycle Engine,1426,3705,0,11,2313,1982,4,15,0,4/18/1982
Bus Engine,696,2448,0,3,554,1982,4,14,1,4/11/1982
Motorcycle Engine,2166,2744,0,4,526,1982,4,13,1,4/4/1982
Bus Engine,792,3704,0,11,1139,1982,3,12,1,3/28/1982
Motorcycle Engine,1671,3747,1,7,924,1982,3,11,0,3/21/1982
Motorcycle Engine,1934,2469,1,6,623,1982,3,10,0,3/14/1982
Truck Engine,2338,2779,0,11,1633,1982,3,9,1,3/7/1982
Truck Engine,2474,2546,1,11,2362,1982,2,8,1,2/28/1982
Truck Engine,1399,4074,1,4,599,1982,2,7,0,2/21/1982
Truck Engine,1423,4658,0,5,573,1982,2,6,0,2/14/1982
Motorcycle Engine,2538,1917,1,14,1832,1982,2,5,0,2/7/1982
Bus Engine,2056,1290,1,5,1555,1982,1,4,0,1/31/1982
